SucursalRatingId,SucursalId,UserId,Score,CreatedAt,UpdatedAt
3780,409,80,5,2026-01-13,2026-01-13
3781,409,105,4,2026-04-20,2026-04-20
3782,409,116,3,2026-03-01,2026-03-01
3783,409,148,4,2026-04-28,2026-04-28
3784,410,4,3,2025-03-04,2025-03-04
3785,410,14,2,2026-03-18,2026-03-18
3786,410,24,4,2025-04-15,2025-06-02
3787,410,28,3,2025-07-29,2025-07-29
3788,410,40,3,2025-09-25,2025-09-25
3789,410,44,5,2025-07-22,2025-07-22
3790,410,48,4,2025-04-23,2025-04-23
3791,410,61,3,2025-04-14,2025-04-14
3792,410,70,4,2025-11-13,2025-11-13
3793,410,72,4,2026-04-16,2026-04-16
3794,410,75,3,2026-02-08,2026-02-08
3795,410,78,1,2026-02-08,2026-05-30
3796,410,81,3,2026-06-02,2026-06-02
3797,410,120,5,2026-05-04,2026-05-04
3798,410,125,5,2025-05-14,2025-05-14
3799,410,128,4,2026-01-14,2026-03-15
3800,410,150,3,2026-06-18,2026-06-18
3801,411,14,5,2025-12-13,2025-12-13
3802,411,26,4,2026-01-25,2026-01-25
3803,411,43,4,2026-07-06,2026-07-06
3804,411,51,5,2026-01-17,2026-01-17
3805,411,55,4,2026-01-13,2026-01-13
3806,411,64,4,2025-12-10,2025-12-10
3807,411,79,5,2026-06-17,2026-06-17
3808,411,90,4,2026-03-23,2026-03-23
3809,411,143,4,2026-03-16,2026-03-16
3810,412,13,4,2026-04-12,2026-04-12
3811,412,23,4,2026-03-24,2026-03-24
3812,413,16,4,2026-04-09,2026-04-09
3813,413,39,1,2026-02-12,2026-02-12
3814,413,69,4,2026-05-05,2026-05-05
3815,413,82,4,2025-08-21,2025-08-21
3816,413,119,2,2026-02-05,2026-02-05
3817,413,133,1,2026-06-17,2026-06-17
3818,413,136,2,2025-12-31,2025-12-31
3819,413,139,3,2026-06-10,2026-06-10
3820,413,145,4,2026-02-03,2026-05-09
3821,413,147,3,2025-12-10,2025-12-10
3822,413,149,3,2025-09-30,2025-09-30
3823,414,9,4,2025-08-22,2025-08-23
3824,414,10,4,2025-03-02,2025-03-02
3825,414,17,3,2025-03-30,2025-03-30
3826,414,32,4,2025-09-16,2025-09-16
3827,414,43,3,2026-01-21,2026-01-21
3828,414,54,4,2025-07-13,2025-07-13
3829,414,57,3,2025-07-19,2025-07-19
3830,414,61,3,2026-02-14,2026-02-14
3831,414,64,3,2025-07-28,2025-07-28
3832,414,69,3,2026-05-21,2026-05-21
3833,414,70,3,2025-02-24,2025-02-24
3834,414,72,1,2025-03-10,2025-03-10
3835,414,88,3,2025-08-02,2025-08-02
3836,414,94,2,2025-05-16,2025-07-10
3837,414,95,3,2025-02-18,2025-02-18
3838,414,99,3,2025-04-27,2025-05-09
3839,414,110,3,2025-03-29,2025-06-17
3840,414,112,4,2025-02-23,2025-02-23
3841,414,117,3,2025-11-16,2025-11-16
3842,414,148,3,2025-07-20,2025-07-20
3843,415,17,3,2025-04-30,2025-04-30
3844,415,39,4,2026-04-11,2026-04-11
3845,415,102,3,2025-09-19,2025-09-19
3846,415,140,3,2025-11-01,2025-11-23
3847,416,3,4,2025-08-31,2025-08-31
3848,416,12,5,2026-05-03,2026-05-03
3849,416,15,5,2025-05-25,2025-05-25
3850,416,20,5,2025-08-20,2025-08-20
3851,416,23,5,2026-03-23,2026-07-06
3852,416,34,5,2025-01-18,2025-01-18
3853,416,61,5,2026-02-01,2026-05-13
3854,416,86,5,2025-03-24,2025-03-24
3855,416,98,5,2025-02-04,2025-02-04
3856,416,105,4,2026-04-03,2026-04-03
3857,416,131,5,2025-10-19,2025-11-28
3858,416,146,5,2026-01-12,2026-03-16
3859,419,8,5,2025-11-04,2025-11-30
3860,419,56,4,2025-08-04,2025-08-04
3861,419,65,5,2025-04-03,2025-04-03
3862,419,83,5,2025-10-09,2025-12-22
3863,419,94,5,2026-01-22,2026-01-22
3864,419,102,5,2025-04-09,2025-05-29
3865,419,120,5,2025-12-26,2025-12-26
3866,419,131,5,2026-01-16,2026-01-16
3867,419,133,4,2025-11-11,2025-11-11
3868,419,143,4,2025-04-23,2025-04-23
3869,419,147,5,2025-03-30,2025-03-30
3870,420,40,5,2025-11-14,2025-11-14
3871,420,97,5,2026-03-28,2026-03-28
3872,421,71,3,2026-07-05,2026-07-05
3873,423,19,4,2025-05-17,2025-05-17
3874,423,27,2,2025-08-02,2025-08-02
3875,423,29,3,2026-03-27,2026-03-27
3876,423,49,3,2026-05-25,2026-05-25
3877,423,56,1,2025-09-29,2025-09-29
3878,423,66,3,2025-09-22,2025-09-22
3879,423,113,4,2025-10-24,2025-10-24
3880,423,115,1,2026-04-27,2026-04-27
3881,423,118,4,2025-04-08,2025-04-08
3882,423,131,2,2025-06-13,2025-06-13
3883,423,145,3,2025-08-09,2025-08-09
3884,424,70,4,2026-07-09,2026-07-11
3885,424,84,3,2025-08-23,2025-08-23
3886,424,104,2,2025-09-26,2025-09-26
3887,425,90,4,2025-12-11,2025-12-11
3888,426,3,3,2026-04-22,2026-04-22
3889,426,12,3,2025-10-19,2025-10-19
3890,426,14,4,2026-01-11,2026-04-14
3891,426,15,4,2026-04-17,2026-04-17
3892,426,18,4,2026-05-02,2026-05-02
3893,426,29,3,2026-01-02,2026-01-02
3894,426,30,4,2026-01-23,2026-01-23
3895,426,34,3,2026-05-14,2026-05-14
3896,426,38,3,2025-08-27,2025-08-27
3897,426,39,4,2026-01-18,2026-04-23
3898,426,46,2,2026-01-01,2026-01-01
3899,426,47,3,2025-08-31,2025-08-31
3900,426,52,4,2026-04-12,2026-04-12
3901,426,54,3,2025-08-19,2025-08-19
3902,426,58,3,2026-05-14,2026-05-14
3903,426,62,3,2025-08-18,2025-08-18
3904,426,69,3,2026-02-17,2026-02-17
3905,426,72,3,2025-08-15,2025-08-15
3906,426,76,3,2026-05-02,2026-05-02
3907,426,83,1,2026-01-06,2026-01-06
3908,426,86,4,2026-03-02,2026-03-02
3909,426,90,3,2026-01-07,2026-01-07
3910,426,92,4,2025-11-04,2025-11-04
3911,426,98,2,2026-02-11,2026-02-11
3912,426,100,3,2025-11-03,2025-11-03
3913,426,102,3,2025-07-24,2025-07-24
3914,426,106,4,2025-08-20,2025-08-25
3915,426,107,4,2026-02-15,2026-02-15
3916,426,108,2,2025-07-27,2025-08-12
3917,426,120,3,2026-04-27,2026-04-27
3918,426,125,4,2025-08-02,2025-08-02
3919,426,127,3,2025-08-05,2025-08-05
3920,426,128,4,2026-03-08,2026-03-08
3921,426,132,3,2026-02-26,2026-02-26
3922,426,133,3,2025-10-25,2025-10-25
3923,426,136,4,2025-10-27,2025-12-17
3924,426,137,4,2025-10-06,2025-10-06
3925,426,144,3,2026-05-07,2026-05-07
3926,426,146,2,2026-04-25,2026-04-25
3927,426,147,2,2025-11-22,2025-11-22
3928,426,148,4,2026-02-18,2026-02-18
3929,426,149,5,2026-03-29,2026-03-29
3930,427,34,4,2026-05-11,2026-05-11
3931,427,55,3,2026-05-14,2026-05-14
3932,427,57,4,2026-03-24,2026-04-15
3933,427,97,4,2026-06-21,2026-06-21
3934,427,109,3,2026-03-28,2026-07-11
3935,427,135,4,2026-03-12,2026-03-12
3936,427,148,3,2026-04-13,2026-04-13
3937,428,44,2,2025-08-24,2025-08-24
3938,428,50,1,2025-12-28,2025-12-28
3939,428,78,4,2026-05-01,2026-05-01
3940,428,98,3,2025-05-23,2025-05-23
3941,428,120,4,2025-06-25,2025-06-25
3942,429,7,3,2026-01-22,2026-01-22
3943,429,10,3,2026-06-26,2026-06-26
3944,429,11,4,2025-10-30,2025-11-20
3945,429,16,4,2025-03-03,2025-03-03
3946,429,18,4,2025-02-03,2025-02-03
3947,429,40,4,2026-04-16,2026-04-16
3948,429,47,3,2025-07-28,2025-07-28
3949,429,60,2,2025-11-20,2025-11-20
3950,429,65,4,2025-04-27,2025-04-27
3951,429,66,1,2026-05-24,2026-07-11
3952,429,76,3,2026-05-20,2026-05-20
3953,429,80,5,2025-04-03,2025-04-03
3954,429,86,2,2025-01-30,2025-01-30
3955,429,98,3,2025-05-18,2025-05-18
3956,429,113,2,2026-07-09,2026-07-09
3957,429,118,4,2026-05-07,2026-05-07
3958,429,123,3,2025-05-12,2025-05-12
3959,429,127,3,2025-05-05,2025-05-05
3960,429,132,3,2026-06-30,2026-06-30
3961,429,138,3,2025-03-21,2025-03-21
3962,429,141,3,2025-01-25,2025-01-25
3963,429,144,3,2026-03-13,2026-03-13
3964,429,146,3,2026-03-11,2026-04-08
3965,429,147,4,2026-02-22,2026-05-25
3966,430,45,3,2025-05-11,2025-05-11
3967,430,116,4,2025-05-12,2025-05-12
3968,430,121,3,2026-06-27,2026-06-27
3969,431,37,4,2025-03-18,2025-03-18
3970,431,42,1,2025-01-26,2025-01-26
3971,431,99,3,2025-01-24,2025-01-24
3972,431,108,5,2026-04-25,2026-04-25
3973,432,8,5,2025-10-15,2025-10-15
3974,432,9,5,2026-05-08,2026-05-08
3975,432,21,1,2025-12-14,2025-12-14
3976,432,22,5,2025-06-22,2025-06-22
3977,432,25,5,2026-01-02,2026-01-02
3978,432,30,4,2025-12-23,2025-12-23
3979,432,32,5,2025-04-06,2025-04-06
3980,432,34,5,2025-02-23,2025-02-23
3981,432,35,5,2025-05-16,2025-05-16
3982,432,37,5,2025-07-14,2025-07-14
3983,432,40,5,2026-03-02,2026-03-02
3984,432,43,4,2026-04-04,2026-04-21
3985,432,46,4,2026-03-11,2026-03-11
3986,432,47,5,2025-12-17,2025-12-17
3987,432,61,5,2025-10-08,2025-10-08
3988,432,66,4,2026-04-20,2026-04-20
3989,432,70,5,2025-03-12,2025-03-12
3990,432,80,4,2025-03-30,2025-05-31
3991,432,108,5,2025-10-08,2025-10-08
3992,432,111,5,2025-09-07,2025-09-07
3993,432,112,5,2026-07-04,2026-07-04
3994,432,128,5,2026-04-04,2026-04-04
3995,432,130,5,2025-12-19,2025-12-19
3996,432,136,4,2025-11-07,2025-11-07
3997,432,139,5,2026-06-30,2026-06-30
3998,432,144,5,2025-08-06,2025-10-22
3999,432,145,1,2025-08-05,2025-08-05
4000,432,150,5,2025-07-10,2025-07-10
4001,433,8,4,2025-11-04,2025-11-04
4002,433,17,2,2026-06-21,2026-06-21
4003,433,25,4,2026-01-01,2026-01-01
4004,433,35,1,2025-11-28,2026-03-10
4005,433,52,3,2026-02-05,2026-02-05
4006,433,56,3,2025-11-03,2025-11-03
4007,433,73,1,2026-03-17,2026-03-17
4008,433,84,2,2025-12-06,2025-12-06
4009,433,98,1,2026-03-03,2026-03-03
4010,433,143,5,2025-11-13,2025-11-13
4011,434,5,5,2025-11-09,2025-11-09
4012,434,7,5,2025-08-07,2025-08-07
4013,434,24,1,2026-01-27,2026-01-27
4014,434,53,4,2026-01-22,2026-01-29
4015,434,54,5,2025-10-09,2025-10-09
4016,434,58,5,2026-04-28,2026-04-28
4017,434,72,5,2025-10-19,2025-10-19
4018,434,78,1,2025-09-13,2025-09-13
4019,434,79,4,2026-02-23,2026-02-23
4020,434,93,4,2025-11-20,2025-11-20
4021,434,100,4,2025-09-07,2025-09-07
4022,434,121,5,2026-01-13,2026-01-13
4023,434,127,5,2026-02-25,2026-02-25
4024,434,132,5,2025-08-23,2025-08-23
4025,434,138,5,2025-08-25,2025-08-25
4026,437,49,4,2025-07-03,2025-08-07
4027,438,11,3,2025-06-29,2025-06-29
4028,438,63,2,2025-07-12,2025-07-12
4029,438,72,2,2025-03-22,2025-03-22
4030,438,73,3,2025-05-23,2025-06-08
4031,438,80,2,2025-04-30,2025-04-30
4032,438,81,2,2025-07-25,2025-07-25
4033,438,133,2,2026-06-10,2026-06-10
4034,439,19,2,2026-02-13,2026-02-13
4035,439,69,4,2026-01-25,2026-01-25
4036,439,83,4,2026-01-11,2026-01-11
4037,439,88,2,2026-06-05,2026-06-05
4038,439,115,3,2026-04-19,2026-04-19
4039,439,142,4,2026-04-30,2026-04-30
4040,440,2,4,2026-05-27,2026-05-27
4041,440,7,4,2026-06-20,2026-06-20
4042,440,10,3,2026-05-21,2026-05-21
4043,440,16,4,2026-05-27,2026-05-27
4044,440,23,3,2026-06-23,2026-07-11
4045,440,26,5,2026-05-21,2026-05-21
4046,440,28,4,2026-05-21,2026-07-11
4047,440,31,5,2026-05-23,2026-05-23
4048,440,32,4,2026-06-11,2026-07-11
4049,440,48,4,2026-05-24,2026-05-24
4050,440,53,5,2026-05-26,2026-05-26
4051,440,56,5,2026-05-02,2026-06-11
4052,440,61,5,2026-06-27,2026-06-27
4053,440,65,3,2026-06-02,2026-06-28
4054,440,76,5,2026-05-17,2026-05-17
4055,440,81,1,2026-05-21,2026-05-21
4056,440,84,4,2026-05-11,2026-06-01
4057,440,86,3,2026-04-23,2026-04-23
4058,440,88,4,2026-05-15,2026-05-15
4059,440,94,5,2026-06-01,2026-06-01
4060,440,95,3,2026-06-10,2026-06-10
4061,440,96,5,2026-06-18,2026-06-18
4062,440,97,5,2026-05-22,2026-05-22
4063,440,108,4,2026-04-21,2026-04-21
4064,440,111,5,2026-04-28,2026-04-28
4065,440,112,4,2026-06-06,2026-06-06
4066,440,116,5,2026-05-19,2026-05-19
4067,440,119,5,2026-05-06,2026-07-11
4068,440,120,5,2026-04-29,2026-07-11
4069,440,128,3,2026-05-14,2026-05-14
4070,440,130,1,2026-04-26,2026-04-26
4071,440,131,4,2026-06-16,2026-06-16
4072,440,139,4,2026-06-29,2026-06-29
4073,440,140,3,2026-06-16,2026-06-16
4074,440,149,5,2026-06-06,2026-06-06
4075,441,19,1,2026-03-20,2026-03-20
4076,442,2,3,2026-03-03,2026-03-03
4077,442,13,3,2026-07-06,2026-07-11
4078,442,17,4,2026-02-24,2026-02-24
4079,442,25,1,2026-02-16,2026-02-16
4080,442,27,5,2026-06-15,2026-07-11
4081,442,29,5,2026-03-26,2026-03-26
4082,442,31,4,2026-04-24,2026-04-24
4083,442,51,1,2026-03-11,2026-03-11
4084,442,61,5,2026-05-20,2026-05-20
4085,442,89,4,2026-05-24,2026-07-11
4086,442,92,4,2026-03-30,2026-03-30
4087,442,94,4,2026-04-29,2026-07-03
4088,442,120,4,2026-04-17,2026-04-17
4089,442,132,5,2026-03-22,2026-07-04
4090,442,146,5,2026-07-07,2026-07-07
4091,442,148,4,2026-05-29,2026-05-29
4092,444,10,4,2026-03-21,2026-03-21
4093,444,39,1,2026-03-03,2026-03-03
4094,444,57,3,2025-03-10,2025-04-10
4095,444,65,3,2025-09-13,2025-09-13
4096,444,74,3,2025-08-05,2025-08-05
4097,444,115,3,2025-02-14,2025-02-14
4098,444,118,4,2026-04-27,2026-04-27
4099,444,139,4,2026-01-19,2026-01-19
4100,444,141,3,2025-12-24,2025-12-24
4101,445,45,4,2025-03-13,2025-05-28
4102,447,4,1,2026-03-22,2026-03-22
4103,447,9,3,2025-09-04,2025-09-04
4104,447,14,5,2026-01-01,2026-01-01
4105,447,39,3,2025-11-19,2025-11-19
4106,447,85,4,2025-12-24,2025-12-24
4107,447,129,1,2025-12-25,2025-12-25
4108,447,130,3,2025-10-25,2026-02-18
4109,447,131,2,2025-07-20,2025-07-20
4110,448,3,3,2026-05-20,2026-05-20
4111,448,9,2,2025-01-22,2025-01-22
4112,448,11,4,2026-05-11,2026-05-11
4113,448,48,3,2025-12-19,2025-12-19
4114,448,50,3,2025-12-13,2025-12-13
4115,448,56,4,2026-02-26,2026-02-26
4116,448,82,3,2025-05-04,2025-06-14
4117,448,84,3,2025-09-04,2025-09-04
4118,448,110,1,2025-01-30,2025-01-30
4119,448,122,3,2026-04-11,2026-04-11
4120,448,145,2,2025-05-24,2025-05-24
4121,449,2,5,2026-01-02,2026-01-02
4122,449,8,4,2026-06-10,2026-06-10
4123,449,10,4,2025-11-30,2025-12-22
4124,449,13,4,2025-10-07,2025-10-07
4125,449,17,4,2025-08-05,2025-08-05
4126,449,19,4,2026-01-17,2026-01-17
4127,449,24,5,2026-05-13,2026-05-23
4128,449,28,4,2025-12-01,2025-12-01
4129,449,34,4,2026-01-23,2026-01-23
4130,449,39,3,2025-09-03,2025-09-03
4131,449,45,3,2026-04-10,2026-04-10
4132,449,47,4,2026-04-12,2026-04-12
4133,449,50,4,2025-09-05,2025-09-05
4134,449,67,3,2026-06-16,2026-06-24
4135,449,68,3,2026-05-28,2026-05-28
4136,449,86,3,2025-09-12,2025-09-12
4137,449,91,4,2026-03-27,2026-03-27
4138,449,102,4,2026-06-22,2026-07-06
4139,449,129,4,2026-03-12,2026-03-12
4140,449,132,4,2025-10-26,2025-10-26
4141,449,138,1,2026-02-15,2026-02-15
4142,449,141,3,2025-09-25,2025-09-25
4143,449,147,3,2025-11-27,2025-11-27
4144,450,41,5,2025-11-08,2025-11-08
4145,450,75,1,2025-10-02,2025-10-02
4146,450,76,4,2026-06-09,2026-06-09
4147,450,91,4,2026-01-25,2026-01-25
4148,450,120,5,2025-11-23,2025-11-23
4149,450,134,5,2025-12-22,2025-12-22
4150,450,135,1,2025-11-26,2025-11-26
4151,451,3,4,2026-04-17,2026-04-17
4152,451,5,3,2025-11-15,2025-11-15
4153,451,7,1,2025-12-24,2025-12-24
4154,451,17,4,2025-12-23,2025-12-23
4155,451,18,1,2026-02-01,2026-02-01
4156,451,23,5,2026-01-01,2026-03-06
4157,451,26,4,2026-05-04,2026-05-04
4158,451,39,4,2026-02-20,2026-02-20
4159,451,43,4,2026-03-27,2026-03-27
4160,451,47,5,2026-01-25,2026-01-25
4161,451,48,5,2026-06-08,2026-07-11
4162,451,61,4,2026-04-26,2026-04-26
4163,451,66,5,2026-05-21,2026-05-21
4164,451,68,4,2025-12-13,2025-12-13
4165,451,71,5,2025-11-13,2025-11-13
4166,451,84,4,2026-06-28,2026-06-28
4167,451,86,5,2026-06-02,2026-06-02
4168,451,89,5,2026-03-28,2026-03-28
4169,451,90,5,2026-07-08,2026-07-08
4170,451,93,4,2026-05-24,2026-05-24
4171,451,95,4,2026-04-24,2026-04-24
4172,451,98,1,2026-01-23,2026-01-23
4173,451,102,4,2026-02-21,2026-02-21
4174,451,108,4,2026-03-07,2026-03-07
4175,451,111,5,2026-05-03,2026-05-03
4176,451,112,5,2025-11-23,2025-11-23
4177,451,115,5,2026-07-04,2026-07-04
4178,451,116,5,2026-05-05,2026-05-05
4179,451,118,3,2026-02-13,2026-02-13
4180,451,119,5,2025-11-07,2025-11-07
4181,451,121,5,2026-03-08,2026-03-08
4182,451,123,5,2026-03-23,2026-03-23
4183,451,124,4,2026-05-15,2026-05-15
4184,451,131,5,2026-04-10,2026-04-10
4185,451,132,5,2025-12-17,2025-12-17
4186,451,137,5,2025-11-25,2025-11-25
4187,451,138,4,2026-02-18,2026-02-18
4188,451,139,3,2026-06-12,2026-07-11
4189,451,140,5,2025-11-12,2026-02-10
4190,451,142,5,2026-04-04,2026-04-04
4191,451,144,4,2026-04-04,2026-04-04
4192,451,145,4,2026-03-11,2026-03-11
4193,451,148,5,2026-07-08,2026-07-08
4194,451,150,4,2025-11-18,2025-12-16
4195,453,11,3,2026-04-24,2026-05-10
4196,453,117,3,2026-01-15,2026-01-15
4197,454,41,4,2025-11-18,2025-11-18
4198,454,48,3,2026-03-13,2026-03-13
4199,454,50,3,2026-07-06,2026-07-06
4200,454,51,3,2025-06-01,2025-06-01
4201,454,52,3,2026-05-30,2026-05-30
4202,454,55,3,2025-08-09,2025-08-09
4203,454,56,3,2026-05-07,2026-06-16
4204,454,58,3,2026-01-18,2026-01-18
4205,454,67,3,2026-06-23,2026-06-23
4206,454,76,3,2025-08-07,2025-08-07
4207,454,77,2,2026-02-13,2026-02-13
4208,454,82,4,2025-07-23,2025-07-23
4209,454,88,3,2026-03-13,2026-03-13
4210,454,90,4,2026-01-01,2026-01-01
4211,454,92,3,2026-03-17,2026-03-17
4212,454,98,3,2025-05-22,2025-05-22
4213,454,106,4,2025-07-10,2025-07-10
4214,454,110,2,2025-03-21,2025-03-21
4215,454,111,2,2025-02-23,2025-02-23
4216,454,119,3,2025-03-27,2025-03-27
4217,454,121,1,2025-01-21,2025-01-21
4218,454,123,3,2025-09-07,2025-09-07
4219,454,133,3,2025-01-29,2025-01-29
4220,454,135,3,2025-03-30,2025-03-30
4221,454,137,1,2025-03-13,2025-03-13
4222,454,140,1,2026-04-02,2026-04-02
4223,454,142,4,2025-02-10,2025-04-09
4224,454,145,3,2026-06-29,2026-06-29
4225,454,146,2,2025-05-30,2025-05-30
4226,454,148,2,2026-01-24,2026-01-24
4227,455,12,3,2026-03-29,2026-03-29
4228,455,14,4,2026-03-17,2026-03-17
4229,455,16,3,2026-06-16,2026-06-16
4230,455,17,3,2025-12-27,2025-12-27
4231,455,21,4,2025-09-28,2025-09-28
4232,455,89,5,2026-04-26,2026-04-26
4233,455,112,3,2026-04-28,2026-07-11
4234,455,129,4,2026-06-09,2026-06-09
4235,456,4,4,2026-03-30,2026-03-30
4236,456,8,5,2026-01-29,2026-01-29
4237,456,14,3,2026-06-25,2026-06-25
4238,456,16,5,2026-06-20,2026-07-11
4239,456,21,3,2026-04-23,2026-04-23
4240,456,26,4,2026-06-04,2026-06-04
4241,456,34,3,2026-03-14,2026-03-14
4242,456,40,3,2026-02-28,2026-02-28
4243,456,43,4,2026-03-25,2026-04-25
4244,456,53,4,2026-04-19,2026-07-11
4245,456,54,3,2026-07-01,2026-07-11
4246,456,58,4,2026-01-08,2026-01-08
4247,456,59,4,2026-02-10,2026-02-10
4248,456,64,3,2026-01-26,2026-01-26
4249,456,65,4,2025-12-30,2025-12-30
4250,456,66,3,2026-01-14,2026-01-14
4251,456,67,4,2026-03-18,2026-03-18
4252,456,72,5,2026-01-03,2026-01-03
4253,456,74,4,2026-05-23,2026-05-23
4254,456,76,5,2026-04-03,2026-04-28
4255,456,80,3,2026-06-03,2026-06-03
4256,456,82,4,2026-02-25,2026-02-25
4257,456,84,5,2026-02-05,2026-02-05
4258,456,88,4,2026-03-10,2026-03-10
4259,456,89,4,2026-06-08,2026-06-09
4260,456,91,4,2026-07-04,2026-07-04
4261,456,103,4,2026-02-20,2026-02-20
4262,456,105,3,2026-05-15,2026-05-15
4263,456,109,4,2026-04-29,2026-04-29
4264,456,110,4,2026-01-12,2026-01-12
4265,456,112,4,2026-07-02,2026-07-02
4266,456,122,3,2026-02-12,2026-02-12
4267,457,1,3,2026-05-27,2026-05-27
4268,457,6,3,2026-05-13,2026-07-11
4269,459,12,5,2026-05-15,2026-07-11
4270,461,13,5,2026-06-27,2026-07-01
4271,461,86,3,2026-01-28,2026-01-28
4272,463,16,4,2026-07-09,2026-07-09
4273,463,18,4,2026-06-02,2026-06-02
4274,463,19,5,2026-06-23,2026-06-23
4275,463,34,4,2026-06-05,2026-06-05
4276,463,41,3,2026-05-14,2026-06-29
4277,463,50,5,2026-06-21,2026-06-21
4278,463,93,4,2026-05-08,2026-05-08
4279,463,95,5,2026-06-07,2026-06-07
4280,463,101,3,2026-06-18,2026-07-11
4281,463,131,3,2026-06-30,2026-07-11
4282,463,144,5,2026-06-10,2026-06-10
4283,463,147,1,2026-05-17,2026-05-17
4284,463,149,4,2026-05-21,2026-06-12
4285,464,3,5,2025-03-15,2025-03-15
4286,464,48,5,2026-05-23,2026-05-23
4287,464,63,5,2026-06-29,2026-06-29
4288,464,85,4,2025-10-05,2025-10-05
4289,464,103,4,2026-06-29,2026-06-29
4290,464,118,5,2026-05-15,2026-05-15
4291,464,122,5,2025-02-23,2025-03-07
4292,464,139,5,2025-07-06,2025-07-06
4293,466,16,3,2025-12-07,2025-12-07
4294,466,19,3,2026-05-07,2026-05-07
4295,466,20,5,2025-08-21,2025-08-21
4296,466,26,3,2025-04-10,2025-04-30
4297,466,31,4,2025-08-26,2025-08-26
4298,466,69,4,2025-01-21,2025-01-28
4299,466,87,3,2025-09-19,2025-09-22
4300,466,90,4,2025-12-13,2025-12-13
4301,466,91,3,2026-04-14,2026-04-14
4302,466,92,3,2025-12-29,2025-12-29
4303,466,99,4,2025-02-19,2025-02-19
4304,466,103,2,2026-02-21,2026-02-21
4305,466,115,2,2026-04-16,2026-04-16
4306,466,128,4,2026-01-16,2026-01-16
4307,466,142,4,2025-12-24,2025-12-24
4308,466,145,4,2025-02-22,2025-02-22
4309,467,45,3,2026-01-19,2026-01-24
4310,467,82,3,2026-03-28,2026-06-22
4311,467,89,1,2025-12-09,2025-12-09
4312,467,112,3,2026-01-12,2026-01-12
4313,467,115,2,2025-12-30,2025-12-30
4314,467,118,2,2025-05-24,2025-05-24
4315,467,132,2,2026-04-04,2026-04-04
4316,467,149,1,2025-03-19,2025-05-09
4317,468,12,1,2026-06-17,2026-06-17
4318,468,103,3,2026-06-23,2026-06-23
4319,469,73,4,2026-03-30,2026-05-26
4320,470,47,3,2026-02-15,2026-02-15
4321,470,49,4,2025-04-26,2025-04-26
4322,470,77,3,2025-09-18,2025-12-08
4323,470,135,4,2025-07-17,2025-07-17
4324,471,1,2,2025-01-21,2025-01-21
4325,471,4,3,2026-06-18,2026-06-18
4326,471,10,3,2026-01-30,2026-01-30
4327,471,11,3,2025-12-15,2025-12-15
4328,471,16,3,2026-04-26,2026-07-11
4329,471,20,4,2025-02-11,2025-02-11
4330,471,28,3,2025-03-23,2025-07-18
4331,471,50,3,2026-04-05,2026-04-05
4332,471,52,3,2025-04-09,2025-08-02
4333,471,53,1,2025-03-10,2025-05-29
4334,471,54,4,2025-08-18,2025-08-18
4335,471,67,3,2025-11-18,2025-11-18
4336,471,82,2,2025-07-21,2025-07-21
4337,471,88,3,2025-02-03,2025-02-03
4338,471,92,4,2025-03-14,2025-03-14
4339,471,93,1,2025-02-18,2025-02-18
4340,471,96,3,2025-11-23,2025-11-23
4341,471,97,4,2026-07-09,2026-07-11
4342,471,99,4,2025-05-27,2025-05-27
4343,471,100,4,2025-12-07,2025-12-07
4344,471,102,2,2026-04-07,2026-04-07
4345,471,104,3,2025-10-31,2025-10-31
4346,471,108,3,2026-03-20,2026-03-20
4347,471,110,4,2025-03-28,2025-03-28
4348,471,112,1,2026-03-19,2026-06-14
4349,471,114,3,2025-12-04,2025-12-04
4350,471,116,3,2025-04-08,2025-07-12
4351,471,123,3,2026-03-04,2026-03-04
4352,471,132,3,2026-01-22,2026-01-22
4353,471,133,4,2025-06-03,2025-06-03
4354,471,137,1,2026-01-11,2026-01-11
4355,471,140,3,2026-01-28,2026-05-02
4356,471,146,2,2025-06-15,2025-06-15
4357,471,147,4,2026-03-04,2026-03-04
4358,471,149,4,2025-06-22,2025-06-22
4359,474,15,3,2025-05-24,2025-05-24
4360,474,36,3,2026-07-05,2026-07-05
4361,474,37,4,2025-06-23,2025-08-17
4362,474,48,3,2026-03-17,2026-03-17
4363,474,55,4,2026-03-15,2026-03-15
4364,474,63,2,2026-04-06,2026-04-06
4365,474,72,3,2026-01-23,2026-01-23
4366,474,78,1,2026-04-15,2026-04-15
4367,474,79,4,2026-03-12,2026-03-12
4368,474,107,4,2026-01-12,2026-01-12
4369,474,135,2,2026-01-21,2026-01-21
4370,474,150,4,2026-06-25,2026-06-25
4371,475,1,3,2026-06-13,2026-06-13
4372,475,6,3,2026-03-19,2026-03-19
4373,475,8,4,2026-03-09,2026-03-09
4374,475,11,3,2026-06-02,2026-06-02
4375,475,14,3,2026-02-22,2026-02-22
4376,475,26,3,2026-06-27,2026-06-27
4377,475,32,4,2026-05-22,2026-05-22
4378,475,39,3,2026-05-07,2026-05-07
4379,475,57,3,2026-07-03,2026-07-03
4380,475,75,4,2026-02-26,2026-02-26
4381,475,78,1,2026-03-27,2026-05-25
4382,475,85,2,2026-03-30,2026-03-30
4383,475,86,2,2026-06-24,2026-06-24
4384,475,90,4,2026-04-03,2026-04-03
4385,475,111,3,2026-04-02,2026-04-02
4386,475,121,4,2026-05-05,2026-05-05
